order_id,ref_id,qty
1453,CQ_480,4
1454,JY_40,5
1455,FW_360,2
1456,JY_180,3
1457,JY_40,5
1458,JY_350,2
1459,CQ_10,6
1460,CQ_220,5
1461,JY_470,4
1462,FW_450,5
1463,FW_130,3
1464,FW_230,5
1465,FW_150,3
1466,FW_170,3
1467,FW_170,4
1468,FW_400,4
1469,JY_370,5
1470,JY_350,2
1471,CQ_430,6
1472,FW_170,1
1473,JY_280,4
1474,FW_190,4
1475,CQ_90,5
1476,FW_80,1
1477,JY_310,4
1478,FW_190,3
1479,JY_140,3
1480,CQ_10,5
1481,CQ_250,4
1482,CQ_20,3
1483,FW_100,2
1484,FW_200,1
1485,FW_170,6
1486,FW_60,3
1487,FW_70,3
1488,FW_170,1
1489,CQ_10,2
1490,FW_170,7
1491,JY_270,5
1492,JY_440,3
1493,FW_230,3
1494,JY_440,6
1495,JY_240,3
1496,CQ_260,3
1497,JY_350,4
1498,JY_440,5
1499,CQ_250,1
1500,CQ_430,3
1501,CQ_50,6
1502,CQ_260,4
1503,CQ_20,7
1504,JY_310,4
1505,CQ_250,3
1506,CQ_480,3
1507,JY_240,3
1508,CQ_480,3
1509,JY_40,3
1510,CQ_250,3
1511,CQ_20,2
1512,JY_120,7
1513,FW_290,2
1514,FW_150,1
1515,CQ_10,4
1516,JY_500,3
1517,FW_170,4
1518,JY_440,2
1519,JY_350,5
1520,FW_200,2
1521,FW_200,4
1522,FW_170,4
1523,CQ_250,4
1524,JY_240,2
1525,FW_190,5
1526,JY_440,3
1527,CQ_340,5
1528,JY_350,2
1529,CQ_90,3
1530,FW_170,4
1531,FW_170,2
1532,FW_60,7
1533,CQ_210,4
1534,FW_70,3
1535,CQ_210,7
1536,FW_100,2
1537,CQ_210,3
1538,FW_200,4
1539,JY_280,2
1540,FW_150,4
1541,FW_200,1
1542,FW_150,3
1543,FW_80,4
1544,JY_440,1
1545,FW_450,4
1546,CQ_340,2
1547,CQ_10,3
1548,JY_490,1
1549,JY_300,2
1550,CQ_430,2
1551,FW_150,3
1552,JY_40,3
1553,JY_40,3
1554,JY_280,3
1555,CQ_250,4
1556,CQ_480,2
1557,CQ_250,4
1558,FW_170,3
1559,FW_150,2
1560,FW_70,1
1561,FW_450,3
1562,FW_150,3
1563,JY_40,2
1564,JY_380,5
1565,JY_120,3
1566,FW_360,2
1567,JY_40,3
1568,CQ_480,4
1569,FW_290,5
1570,CQ_480,3
1571,FW_170,1
1572,FW_290,3
1573,JY_380,2
1574,CQ_20,4
1575,FW_400,2
1576,FW_230,2
1577,CQ_480,3
1578,FW_200,5
1579,JY_350,2
1580,FW_410,1
1581,FW_60,3
1582,JY_350,5
1583,JY_370,2
1584,JY_490,2
1585,FW_200,2
1586,CQ_10,1
1587,FW_450,2
1588,CQ_260,4
1589,CQ_90,5
1590,CQ_260,4
1591,JY_40,4
1592,FW_410,6
1593,JY_240,2
1594,CQ_220,4
1595,FW_450,5
1596,FW_150,5
1597,CQ_10,1
1598,FW_150,4
1599,FW_230,3
1600,CQ_90,4
1601,FW_190,4
1602,FW_170,6
1603,CQ_480,3
1604,JY_180,4
1605,FW_150,3
1606,CQ_250,2
1607,JY_490,4
1608,CQ_480,4
1609,FW_80,4
1610,CQ_90,5
1611,JY_40,1
1612,JY_40,2
1613,JY_240,1
1614,CQ_480,2
1615,CQ_430,2
1616,JY_350,3
1617,JY_40,3
1618,CQ_50,5
1619,CQ_340,5
1620,FW_150,6
1621,JY_40,4
1622,FW_410,5
1623,FW_70,3
1624,CQ_220,3
1625,CQ_480,6
1626,CQ_10,6
1627,FW_170,4
1628,CQ_20,3
1629,CQ_260,5
1630,FW_400,1
1631,JY_440,4
1632,JY_440,2
1633,CQ_220,3
1634,FW_60,2
1635,JY_40,4
1636,CQ_430,2
1637,JY_280,7
1638,FW_400,5
1639,FW_170,2
1640,CQ_210,5
1641,JY_350,1
1642,FW_80,4
1643,FW_200,3
1644,FW_80,3
1645,JY_120,2
1646,FW_400,3
1647,CQ_90,2
1648,JY_380,1
1649,JY_350,2
1650,FW_150,3
1651,FW_100,5
1652,JY_40,4
1653,JY_370,4
1654,FW_230,5
1655,FW_450,4
1656,FW_190,3
1657,JY_500,5
1658,CQ_50,6
1659,CQ_10,8
1660,JY_380,6
1661,CQ_220,4
1662,CQ_480,2
1663,CQ_210,4
1664,CQ_330,3
1665,CQ_260,6
1666,CQ_220,2
1667,CQ_430,3
1668,JY_240,1
1669,FW_170,4
1670,FW_80,5
1671,CQ_220,1
1672,FW_450,7
1673,CQ_50,3
1674,JY_490,4
1675,JY_240,1
1676,CQ_90,3
1677,CQ_10,2
1678,JY_40,5
1679,FW_200,5
1680,CQ_90,3
1681,FW_160,4
1682,FW_60,6
1683,JY_440,3
1684,JY_440,5
1685,CQ_10,4
1686,FW_170,2
1687,JY_380,3
1688,JY_310,4
1689,CQ_90,4
1690,JY_280,2
1691,CQ_250,2
1692,JY_280,2
1693,FW_170,5
1694,FW_200,3
1695,FW_400,4
1696,CQ_480,4
1697,CQ_110,5
1698,FW_60,3
1699,FW_70,3
1700,FW_400,4
1701,FW_400,2
1702,FW_60,3
1703,CQ_20,4
1704,JY_380,5
1705,FW_170,1
1706,FW_230,3
1707,CQ_430,2
1708,CQ_480,3
1709,FW_170,3
1710,JY_500,1
1711,CQ_220,2
1712,JY_500,2
1713,JY_440,6
1714,FW_200,2
1715,CQ_20,2
1716,CQ_10,2
1717,JY_40,4
1718,JY_440,4
1719,FW_450,7
1720,CQ_480,5
1721,CQ_50,5
1722,CQ_320,6
1723,CQ_20,6
1724,JY_240,2
1725,CQ_50,2
1726,CQ_250,4
1727,JY_120,3
1728,JY_240,2
1729,FW_410,4
1730,JY_310,3
1731,CQ_430,2
1732,CQ_10,2
1733,FW_80,7
1734,JY_490,6
1735,FW_450,7
1736,FW_70,1
1737,JY_370,3
1738,FW_150,3
1739,FW_70,3
1740,CQ_320,2
1741,FW_70,4
1742,FW_70,2
1743,FW_60,3
1744,FW_230,3
1745,JY_240,2
1746,FW_200,3
1747,JY_40,1
1748,CQ_260,4
1749,JY_440,6
1750,CQ_50,3
1751,JY_440,2
1752,JY_310,1
1753,CQ_330,5
1754,FW_130,3
1755,CQ_430,2
1756,FW_70,1
1757,FW_200,3
1758,CQ_330,1
1759,FW_360,2
1760,CQ_50,3
1761,FW_400,4
1762,CQ_430,2
1763,FW_60,4
1764,FW_80,6
1765,FW_80,1
1766,JY_500,3
1767,CQ_340,4
1768,CQ_430,2
1769,FW_70,5
1770,FW_410,1
1771,FW_170,2
1772,CQ_420,2
1773,CQ_210,2
1774,FW_60,4
1775,FW_130,4
1776,FW_80,4
1777,JY_40,3
1778,FW_60,2
1779,FW_410,2
1780,CQ_220,4
1781,CQ_30,4
1782,CQ_90,4
1783,CQ_50,2
1784,FW_60,3
1785,CQ_480,2
1786,CQ_10,2
1787,CQ_260,7
1788,FW_150,4
1789,CQ_480,3
1790,FW_360,2
1791,CQ_90,4
1792,JY_280,3
1793,CQ_480,5
1794,FW_200,3
1795,CQ_320,4
1796,JY_390,6
1797,FW_80,6
1798,FW_150,4
1799,FW_80,1
1800,FW_170,1
1801,JY_140,2
1802,JY_490,1
1803,JY_350,5
1804,CQ_260,4
1805,JY_440,4
1806,FW_410,1
1807,FW_450,3
1808,JY_120,2
1809,JY_140,4
1810,CQ_30,3
1811,FW_360,4
1812,JY_140,4
1813,CQ_220,3
1814,CQ_330,4
1815,JY_40,3
1816,JY_310,3
1817,FW_450,4
1818,FW_150,4
1819,FW_60,2
1820,CQ_210,1
1821,FW_200,2
1822,JY_120,6
1823,CQ_50,1
1824,FW_460,6
1825,FW_200,2
1826,CQ_250,5
1827,CQ_260,3
1828,CQ_330,3
1829,FW_70,2
1830,JY_390,4
1831,FW_450,3
1832,JY_40,2
1833,CQ_20,3
1834,CQ_210,5
1835,CQ_480,4
1836,FW_80,2
1837,FW_200,2
1838,JY_310,4
1839,FW_70,3
1840,JY_140,6
1841,FW_290,8
1842,JY_490,3
1843,JY_280,1
1844,CQ_10,5
1845,FW_150,3
1846,CQ_430,2
1847,FW_100,5
1848,FW_200,4
1849,FW_150,5
1850,JY_440,3
1851,JY_440,4
1852,FW_130,4
1853,JY_380,2
1854,JY_380,6
1855,JY_500,6
1856,FW_80,5
1857,CQ_340,5
1858,CQ_220,4
1859,FW_150,4
1860,CQ_260,5
1861,JY_440,3
1862,JY_310,5
1863,CQ_420,4
1864,FW_60,4
1865,JY_40,3
1866,JY_40,3
1867,FW_100,3
1868,FW_400,4
1869,JY_40,2
1870,JY_280,8
1871,JY_350,1
1872,FW_150,4
1873,JY_470,3
1874,JY_350,4
1875,JY_440,3
1876,CQ_90,3
1877,CQ_250,3
1878,JY_40,3
1879,FW_410,1
1880,JY_240,6
1881,FW_60,7
1882,JY_500,2
1883,FW_450,3
1884,CQ_480,3
1885,FW_450,1
1886,FW_230,4
1887,FW_170,2
1888,FW_60,2
1889,CQ_220,2
1890,JY_390,5
1891,CQ_10,3
1892,FW_200,5
1893,FW_80,1
1894,JY_440,4
1895,FW_100,2
1896,JY_370,7
1897,FW_80,3
1898,CQ_210,4
1899,FW_70,4
1900,CQ_420,3
1901,JY_140,7
1902,JY_490,3
1903,JY_390,1
1904,JY_310,4
1905,CQ_90,1
1906,FW_450,3
1907,FW_80,2
1908,CQ_210,2
1909,JY_280,1
1910,JY_240,5
1911,FW_200,3
1912,FW_150,6
1913,JY_280,2
1914,CQ_250,3
1915,JY_140,4
1916,JY_440,5
1917,FW_60,3
1918,CQ_210,5
1919,CQ_250,5
1920,JY_280,4
1921,FW_450,1
1922,JY_500,5
1923,JY_440,7
1924,JY_440,6
1925,FW_160,4
1926,JY_350,4
1927,FW_450,2
1928,JY_270,3
1929,JY_350,3
1930,FW_70,4
1931,FW_80,4
1932,FW_150,4
1933,FW_60,7
1934,FW_400,2
1935,CQ_10,2
1936,CQ_250,4
1937,FW_360,2
1938,FW_70,2
1939,FW_200,5
1940,JY_310,6
1941,JY_440,1
1942,FW_150,4
1943,CQ_10,4
1944,CQ_340,2
1945,JY_380,4
1946,CQ_480,3
1947,FW_170,7
1948,CQ_20,3
1949,CQ_50,5
1950,JY_280,4
1951,CQ_420,5
1952,CQ_50,3
1953,FW_200,3
1954,FW_70,5
1955,FW_70,2
1956,FW_360,3
1957,JY_350,2
1958,CQ_20,3
1959,FW_200,4
1960,CQ_480,2
1961,FW_170,3
1962,FW_200,5
1963,FW_290,3
1964,FW_170,4
1965,JY_310,1
1966,JY_120,2
1967,JY_380,2
1968,CQ_20,2
1969,FW_170,3
1970,JY_490,2
1971,JY_490,2
1972,FW_60,3
1973,FW_200,3
1974,FW_450,1
1975,CQ_250,3
1976,CQ_260,4
1977,FW_100,4
1978,CQ_340,3
1979,FW_170,3
1980,CQ_90,5
1981,FW_200,4
1982,JY_350,5
1983,FW_60,4
1984,FW_450,3
1985,FW_170,6
1986,JY_440,2
1987,CQ_250,4
1988,CQ_210,5
1989,FW_60,2
1990,FW_170,5
1991,JY_440,5
1992,CQ_20,2
1993,JY_120,4
1994,FW_170,10
1995,JY_280,4
1996,CQ_250,3
1997,FW_70,1
1998,CQ_330,1
1999,JY_470,4
2000,JY_40,4
2001,CQ_340,4
2002,FW_200,7
2003,FW_170,5
2004,CQ_20,2
2005,JY_140,1
2006,FW_400,3
2007,FW_170,2
2008,CQ_480,2
2009,CQ_430,5
2010,JY_310,2
2011,JY_280,6
2012,CQ_210,4
2013,FW_70,2
2014,JY_140,3
2015,CQ_480,3
2016,JY_500,1
2017,JY_240,2
2018,FW_60,3
2019,JY_40,1
2020,CQ_260,1
2021,JY_490,2
2022,CQ_340,5
2023,CQ_420,4
2024,CQ_50,3
2025,CQ_260,5
2026,FW_70,3
2027,CQ_250,3
2028,FW_450,4
2029,CQ_20,1
2030,FW_150,3
2031,JY_500,3
2032,FW_400,1
2033,JY_500,3
2034,JY_280,6
2035,JY_380,3
2036,CQ_90,2
2037,CQ_90,5
2038,CQ_340,4
2039,JY_470,1
2040,CQ_430,3
2041,CQ_260,2
2042,CQ_210,1
2043,FW_290,2
2044,FW_70,4
2045,FW_200,4
2046,JY_120,2
2047,FW_460,2
2048,FW_200,1
2049,JY_380,3
2050,FW_190,1
2051,JY_490,5
2052,FW_80,4
2053,FW_410,2
2054,FW_70,4
2055,JY_40,7
2056,FW_150,4
2057,FW_170,1
2058,FW_70,4
2059,CQ_30,4
2060,JY_470,5
2061,FW_70,4
2062,FW_230,2
2063,CQ_260,4
2064,FW_410,2
2065,FW_150,3
2066,JY_390,2
2067,FW_200,2
2068,JY_240,7
2069,JY_490,4
2070,CQ_340,1
2071,JY_40,2
2072,JY_350,3
2073,FW_450,1
2074,JY_500,2
2075,FW_400,1
2076,JY_240,4
2077,CQ_20,5
2078,CQ_320,4
2079,CQ_480,2
2080,JY_240,5
2081,CQ_330,4
2082,FW_400,3
2083,FW_200,3
2084,FW_360,3
2085,JY_490,7
2086,FW_170,4
2087,JY_500,3
2088,CQ_10,2
2089,FW_290,4
2090,FW_60,3
2091,FW_170,3
2092,FW_200,2
2093,CQ_50,4
2094,CQ_250,1
2095,FW_60,3
2096,FW_360,5
2097,CQ_20,6
2098,FW_290,1
2099,FW_170,2
2100,FW_230,3
2101,CQ_340,4
2102,FW_70,3
2103,FW_400,5
2104,CQ_480,1
2105,FW_170,2
2106,JY_350,4
2107,CQ_30,2
2108,FW_190,3
2109,FW_450,3
2110,JY_370,5
2111,CQ_250,4
2112,JY_500,2
2113,JY_500,3
2114,CQ_210,3
2115,CQ_260,4
2116,JY_280,2
2117,JY_40,5
2118,FW_60,4
2119,JY_280,3
2120,FW_290,5
2121,JY_390,3
2122,FW_70,3
2123,JY_40,2
2124,CQ_50,4
2125,CQ_420,4
2126,CQ_340,4
2127,FW_410,1
2128,JY_500,2
2129,CQ_50,6
2130,CQ_330,1
2131,JY_500,5
2132,FW_230,3
2133,JY_310,3
2134,FW_460,7
2135,JY_40,3
2136,JY_40,2
2137,CQ_220,3
2138,CQ_480,6
2139,FW_450,5
2140,CQ_20,2
2141,JY_120,2
2142,CQ_480,3
2143,FW_170,5
2144,CQ_480,2
2145,CQ_430,4
2146,CQ_480,3
2147,CQ_50,2
2148,CQ_90,6
2149,JY_120,2
2150,CQ_20,2
2151,CQ_90,3
2152,JY_120,4
2153,JY_280,4
2154,JY_140,4
2155,FW_410,5
2156,FW_60,5
2157,JY_310,3
2158,JY_120,3
2159,CQ_50,3
2160,JY_500,4
2161,JY_280,4
2162,FW_70,2
2163,CQ_90,1
2164,FW_450,5
2165,FW_80,3
2166,FW_150,5
2167,JY_440,2
2168,JY_240,4
2169,FW_80,5
2170,CQ_10,2
2171,FW_170,3
2172,FW_170,4
2173,CQ_10,3
2174,JY_500,2
2175,FW_150,3
2176,JY_280,2
2177,FW_170,2
2178,FW_230,1
2179,FW_170,2
2180,JY_500,3
2181,FW_80,4
2182,CQ_480,6
2183,FW_60,2
2184,JY_310,3
2185,CQ_10,4
2186,FW_450,2
2187,CQ_420,5
2188,JY_120,3
2189,FW_60,1
2190,CQ_220,4
2191,CQ_210,2
2192,FW_80,2
2193,CQ_50,2
2194,FW_360,2
2195,JY_440,4
2196,CQ_340,4
2197,FW_150,3
2198,CQ_20,2
2199,FW_200,4
2200,CQ_20,2
2201,CQ_90,3
2202,FW_60,3
2203,CQ_10,2
2204,JY_280,2
2205,CQ_480,1
2206,CQ_30,2
2207,CQ_250,1
2208,JY_390,2
2209,CQ_90,4
2210,CQ_10,3
2211,FW_70,2
2212,JY_310,1
2213,CQ_90,6
2214,FW_150,4
2215,JY_350,3
2216,CQ_20,2
2217,JY_370,4
2218,CQ_50,6
2219,CQ_90,3
2220,CQ_260,5
2221,CQ_50,1
2222,CQ_430,2
2223,CQ_20,5
2224,CQ_10,12
2225,FW_80,2
2226,JY_310,1
2227,FW_170,4
2228,JY_120,4
2229,FW_60,6
2230,CQ_20,1
2231,JY_350,4
2232,JY_490,3
2233,FW_170,2
2234,CQ_250,2
2235,FW_70,5
2236,JY_280,2
2237,JY_350,4
2238,FW_450,1
2239,CQ_220,4
2240,JY_280,5
2241,FW_170,2
2242,JY_240,3
2243,CQ_480,4
2244,FW_230,4
2245,FW_200,2
2246,FW_450,5
2247,JY_440,1
2248,CQ_220,1
2249,CQ_90,2
2250,JY_440,4
2251,FW_60,5
2252,JY_500,4
2253,CQ_10,1
2254,CQ_90,2
2255,FW_80,3
2256,CQ_90,3
2257,CQ_20,5
2258,CQ_340,1
2259,CQ_50,1
2260,CQ_250,2
2261,FW_200,1
2262,CQ_430,4
2263,JY_350,5
2264,CQ_220,2
2265,FW_400,2
2266,JY_500,4
2267,CQ_20,2
2268,CQ_250,4
2269,CQ_50,4
2270,FW_80,4
2271,FW_450,4
2272,JY_500,1
2273,CQ_480,3
2274,JY_470,3
2275,FW_170,3
2276,JY_280,5
2277,CQ_250,3
2278,CQ_20,3
2279,JY_140,1
2280,JY_120,3
2281,JY_380,6
2282,CQ_480,6
2283,JY_120,7
2284,FW_290,2
2285,FW_170,3
2286,JY_40,1
2287,CQ_420,1
2288,CQ_430,2
2289,CQ_430,5
2290,FW_160,3
2291,JY_140,1
2292,JY_380,5
2293,FW_230,2
2294,FW_80,1
2295,JY_440,2
2296,FW_150,5
2297,CQ_430,4
2298,JY_310,3
2299,JY_120,2
2300,FW_360,4
2301,JY_380,2
2302,JY_380,4
2303,JY_500,4
2304,CQ_260,3
2305,CQ_210,4
2306,JY_310,3
2307,FW_170,3
2308,FW_400,1
2309,JY_280,4
2310,JY_500,3
2311,JY_40,2
2312,FW_130,3
2313,CQ_110,2
2314,CQ_260,4
2315,FW_70,3
2316,FW_60,2
2317,CQ_220,3
2318,FW_200,2
2319,FW_70,2
2320,JY_40,3
2321,CQ_10,2
2322,CQ_50,2
2323,CQ_480,1
2324,CQ_480,3
2325,FW_450,3
2326,FW_70,4
2327,JY_180,4
2328,CQ_250,3
2329,JY_440,4
2330,FW_410,4
2331,JY_240,3
2332,FW_230,4
2333,CQ_20,4
2334,FW_80,6
2335,JY_490,4
2336,JY_440,3
2337,CQ_90,3
2338,FW_150,4
2339,FW_400,2
2340,JY_350,4
2341,JY_380,6
2342,FW_200,2
2343,FW_450,3
2344,FW_60,2
2345,FW_70,3
2346,CQ_20,3
2347,JY_440,3
2348,FW_410,6
2349,CQ_20,4
2350,FW_290,3
2351,FW_290,3
2352,FW_150,6
2353,JY_120,2
2354,FW_170,3
2355,CQ_340,4
2356,CQ_20,3
2357,JY_370,2
2358,FW_60,5
2359,JY_40,2
2360,JY_280,3
2361,JY_500,3
2362,JY_350,3
2363,CQ_480,5
2364,FW_450,3
2365,JY_350,2
2366,JY_280,4
2367,FW_80,4
2368,JY_470,5
2369,CQ_260,2
2370,CQ_50,3
2371,CQ_210,6
2372,FW_170,5
2373,JY_500,3
2374,CQ_330,1
2375,CQ_20,3
2376,JY_380,2
2377,JY_490,5
2378,JY_120,3
2379,CQ_90,1
2380,CQ_210,2
2381,CQ_420,4
2382,FW_60,2
2383,CQ_20,4
2384,CQ_10,2
2385,FW_170,2
2386,JY_40,3
2387,JY_280,2
2388,CQ_250,2
2389,JY_240,1
2390,JY_500,1
2391,FW_170,2
2392,FW_410,5
2393,CQ_210,5
2394,JY_120,5
2395,FW_80,2
2396,FW_170,3
2397,FW_290,4
2398,JY_270,3
2399,CQ_330,1
2400,CQ_10,4
2401,JY_240,3
2402,FW_150,1
2403,JY_350,2
2404,CQ_50,3
2405,FW_200,3
2406,FW_70,3
2407,CQ_210,8
2408,CQ_480,5
2409,CQ_340,2
2410,CQ_50,2
2411,FW_130,3
2412,FW_80,1
2413,FW_360,4
2414,FW_290,5
2415,CQ_340,4
2416,JY_380,2
2417,JY_40,2
2418,CQ_260,2
2419,FW_100,5
2420,FW_70,3
2421,CQ_220,5
2422,JY_380,3
2423,JY_390,1
2424,FW_450,3
2425,FW_150,3
2426,CQ_90,5
2427,FW_200,3
2428,FW_60,5
2429,FW_230,3
2430,CQ_480,1
2431,FW_400,2
2432,JY_310,3
2433,FW_460,1
2434,FW_230,3
2435,JY_500,3
2436,FW_200,1
2437,CQ_10,2
2438,FW_410,4
2439,FW_410,1
2440,FW_80,3
2441,CQ_330,2
2442,JY_120,6
2443,CQ_50,3
2444,CQ_430,3
2445,FW_410,2
2446,FW_150,4
2447,JY_120,4
2448,FW_60,5
2449,CQ_480,6
2450,FW_70,4
2451,FW_150,2
2452,JY_280,2
2453,JY_440,5
2454,CQ_260,2
2455,FW_60,6
2456,CQ_420,2
2457,FW_410,4
2458,JY_40,5
2459,JY_240,5
2460,CQ_90,3
2461,FW_360,2
2462,FW_60,3
2463,CQ_320,5
2464,CQ_220,5
2465,JY_490,4
2466,FW_100,5
2467,CQ_250,1
2468,JY_280,4
2469,FW_60,2
2470,JY_140,5
2471,FW_170,2
2472,JY_240,1
2473,FW_450,2
2474,JY_240,4
2475,FW_450,5
2476,FW_150,3
2477,FW_190,2
2478,JY_440,2
2479,CQ_340,4
2480,FW_290,4
2481,CQ_210,5
2482,JY_120,4
2483,FW_170,3
2484,JY_300,2
2485,FW_130,3
2486,FW_70,3
2487,JY_490,2
2488,FW_230,5
2489,JY_440,3
2490,CQ_480,2
2491,FW_170,4
2492,JY_40,3
2493,CQ_250,1
2494,JY_270,3
2495,CQ_260,3
2496,CQ_340,2
2497,CQ_10,5
2498,JY_350,3
2499,FW_190,4
2500,CQ_10,1
2501,FW_200,7
2502,FW_460,2
2503,CQ_250,5
2504,JY_490,6
2505,FW_80,3
2506,JY_240,4
2507,JY_40,1
2508,JY_500,2
2509,CQ_260,3
2510,CQ_480,2
2511,FW_410,3
2512,JY_280,3
2513,JY_370,4
2514,CQ_320,6
2515,FW_60,3
2516,JY_240,2
2517,CQ_20,3
2518,JY_120,4
2519,JY_270,7
2520,JY_500,3
2521,FW_290,3
2522,CQ_50,2
2523,CQ_480,3
2524,CQ_50,3
2525,JY_350,3
2526,FW_410,5
2527,CQ_210,2
2528,JY_140,4
2529,CQ_20,1
2530,JY_440,8
2531,FW_450,3
2532,FW_460,6
2533,JY_470,3
2534,FW_170,1
2535,CQ_480,3
2536,JY_380,3
2537,JY_300,3
2538,FW_360,5
2539,FW_150,5
2540,CQ_30,6
2541,CQ_330,5
2542,FW_450,3
2543,CQ_250,2
2544,CQ_250,4
2545,FW_150,5
2546,JY_40,4
2547,FW_200,5
2548,FW_230,4
2549,CQ_10,1
2550,FW_130,3
2551,CQ_250,3
2552,CQ_20,3
2553,FW_170,1
2554,FW_70,2
2555,FW_70,2
2556,CQ_260,4
2557,FW_60,4
2558,FW_360,2
2559,CQ_480,2
2560,FW_70,5
2561,FW_170,3
2562,FW_70,6
2563,FW_80,2
2564,JY_40,3
2565,JY_310,2
2566,JY_380,1
2567,JY_500,2
2568,JY_380,2
2569,CQ_320,3
2570,CQ_20,3
2571,FW_200,3
2572,CQ_330,2
2573,CQ_430,4
2574,CQ_340,4
2575,FW_150,2
2576,FW_170,2
2577,CQ_50,3
2578,FW_150,3
2579,CQ_480,2
2580,JY_440,2
2581,FW_70,6
2582,CQ_210,3
2583,JY_470,5
2584,JY_350,1
2585,FW_170,7
2586,JY_470,1
2587,FW_360,3
2588,FW_450,3
2589,JY_120,1
2590,FW_200,3
2591,JY_40,2
2592,JY_310,2
2593,JY_380,4
2594,FW_70,3
2595,FW_410,1
2596,CQ_90,3
2597,FW_230,3
2598,FW_360,3
2599,FW_80,6
2600,FW_80,3
2601,CQ_90,6
2602,FW_400,6
2603,JY_40,4
2604,JY_500,4
2605,CQ_420,2
2606,CQ_330,3
2607,JY_490,2
2608,FW_80,5
2609,JY_120,3
2610,FW_230,1
2611,CQ_20,5
2612,FW_150,3
2613,FW_70,3
2614,JY_470,2
2615,FW_360,5
2616,JY_40,3
2617,JY_380,2
2618,FW_230,6
2619,JY_380,5
2620,CQ_340,4
2621,JY_370,4
2622,JY_240,3
2623,CQ_220,3
2624,CQ_330,5
2625,FW_80,4
2626,FW_170,4
2627,JY_440,4
2628,FW_150,2
2629,CQ_10,5
2630,CQ_250,5
2631,JY_40,5
2632,JY_380,2
2633,FW_360,1
2634,CQ_10,3
2635,FW_200,2
2636,FW_150,5
2637,JY_500,5
2638,FW_170,3
2639,FW_450,2
2640,CQ_340,4
2641,JY_490,2
2642,FW_60,3
2643,JY_280,2
2644,FW_70,4
2645,FW_410,4
2646,CQ_210,4
2647,FW_200,1
2648,JY_490,2
2649,CQ_480,6
2650,FW_410,2
2651,FW_80,2
2652,CQ_320,5
2653,CQ_10,2
2654,CQ_250,4
2655,CQ_220,2
2656,FW_360,3
2657,FW_150,5
2658,FW_360,2
2659,CQ_10,5
2660,CQ_330,3
2661,FW_80,4
2662,JY_140,4
2663,JY_490,4
2664,FW_170,3
2665,CQ_210,4
2666,JY_490,2
2667,JY_310,7
2668,JY_240,1
2669,FW_130,2
2670,JY_490,4
2671,FW_170,2
2672,CQ_430,3
2673,FW_130,3
2674,CQ_480,4
2675,CQ_20,2
2676,JY_490,3
2677,FW_80,4
2678,CQ_340,6
2679,FW_150,2
2680,CQ_220,4
2681,FW_230,4
2682,FW_170,4
2683,CQ_10,4
2684,FW_80,3
2685,FW_410,4
2686,CQ_20,1
2687,JY_380,3
2688,FW_60,3
2689,JY_350,5
2690,FW_80,3
2691,FW_80,4
2692,FW_80,4
2693,FW_60,4
2694,FW_170,5
2695,FW_360,3
2696,JY_380,9
2697,FW_80,2
2698,FW_150,7
2699,CQ_20,3
2700,CQ_340,3
2701,FW_410,2
2702,JY_40,3
2703,JY_310,4
2704,CQ_480,1
2705,FW_150,2
2706,FW_60,2
2707,FW_170,2
2708,CQ_220,4
2709,CQ_480,6
2710,JY_280,2
2711,FW_150,3
2712,JY_440,4
2713,CQ_260,3
2714,JY_380,5
2715,JY_40,4
2716,CQ_430,6
2717,CQ_480,3
2718,JY_380,2
2719,FW_410,1
2720,JY_380,1
2721,JY_140,4
2722,FW_360,2
2723,CQ_320,3
2724,CQ_430,1
2725,JY_470,5
2726,FW_80,3
2727,FW_450,1
2728,FW_150,2
2729,FW_290,2
2730,FW_400,2
2731,CQ_260,2
2732,CQ_330,1
2733,CQ_20,4
2734,FW_450,2
2735,FW_360,3
2736,JY_280,2
2737,FW_60,3
2738,CQ_10,3
2739,CQ_20,2
2740,CQ_210,3
2741,CQ_340,2
2742,CQ_340,4
2743,FW_80,5
2744,CQ_20,2
2745,CQ_210,4
2746,FW_130,4
2747,FW_360,1
2748,CQ_250,4
2749,FW_100,4
2750,JY_380,2
2751,FW_170,3
2752,FW_230,4
2753,FW_60,3
2754,JY_180,1
2755,CQ_20,4
2756,JY_280,5
2757,FW_150,2
2758,FW_360,5
2759,FW_200,2
2760,JY_440,3
2761,JY_40,5
2762,FW_150,2
2763,FW_70,2
2764,CQ_330,4
2765,FW_170,4
2766,FW_170,4
2767,JY_310,2
2768,CQ_90,2
2769,JY_120,2
2770,CQ_250,4
2771,FW_170,1
2772,CQ_20,5
2773,JY_350,5
2774,CQ_10,4
2775,CQ_480,1
2776,JY_140,3
2777,FW_200,5
2778,JY_40,4
2779,JY_140,4
2780,JY_440,2
2781,JY_40,3
2782,JY_500,4
2783,JY_240,2
2784,CQ_480,4
2785,CQ_340,4
2786,CQ_480,2
2787,FW_460,4
2788,JY_120,3
2789,CQ_20,4
2790,JY_240,2
2791,FW_170,3
2792,FW_170,2
2793,JY_310,3
2794,CQ_260,1
2795,FW_450,2
2796,JY_500,3
2797,FW_450,5
2798,CQ_10,4
2799,JY_490,2
2800,FW_230,3
2801,FW_450,6
2802,FW_200,4
2803,JY_500,3
2804,CQ_480,2
2805,CQ_430,1
2806,FW_400,5
2807,FW_100,3
2808,FW_170,7
