GEO,GRADE,SEX,NUM,YEAR
Canada,Grade 11,Both sexes,371004,2012
Canada,Grade 11,Both sexes,359556,2013
Canada,Grade 11,Males,190011,1997
Canada,Grade 11,Males,192810,1998
Canada,Grade 11,Males,193650,1999
Canada,Grade 11,Males,196326,2000
Canada,Grade 11,Males,191748,2001
Canada,Grade 11,Males,192168,2002
Canada,Grade 11,Males,191031,2003
Canada,Grade 11,Males,192699,2004
Canada,Grade 11,Males,195372,2005
Canada,Grade 11,Males,200676,2006
Canada,Grade 11,Males,199857,2007
Canada,Grade 11,Males,199533,2008
Canada,Grade 11,Males,196191,2009
Canada,Grade 11,Males,197280,2010
Canada,Grade 11,Males,193899,2011
Canada,Grade 11,Males,188730,2012
Canada,Grade 11,Males,182688,2013
Canada,Grade 11,Females,182676,1997
Canada,Grade 11,Females,184995,1998
Canada,Grade 11,Females,186495,1999
Canada,Grade 11,Females,188880,2000
Canada,Grade 11,Females,185757,2001
Canada,Grade 11,Females,185115,2002
Canada,Grade 11,Females,185016,2003
Canada,Grade 11,Females,187614,2004
Canada,Grade 11,Females,190689,2005
Canada,Grade 11,Females,195588,2006
Canada,Grade 11,Females,194526,2007
Canada,Grade 11,Females,194028,2008
Canada,Grade 11,Females,190101,2009
Canada,Grade 11,Females,189867,2010
Canada,Grade 11,Females,188124,2011
Canada,Grade 11,Females,182277,2012
Canada,Grade 11,Females,176865,2013
Canada,Grade 12,Both sexes,238803,1997
Canada,Grade 12,Both sexes,242325,1998
Canada,Grade 12,Both sexes,252534,1999
Canada,Grade 12,Both sexes,250011,2000
Canada,Grade 12,Both sexes,249306,2001
Canada,Grade 12,Both sexes,305127,2002
Canada,Grade 12,Both sexes,349893,2003
Canada,Grade 12,Both sexes,366264,2004
Canada,Grade 12,Both sexes,369936,2005
Canada,Grade 12,Both sexes,379077,2006
Canada,Grade 12,Both sexes,385758,2007
Canada,Grade 12,Both sexes,386025,2008
Canada,Grade 12,Both sexes,394242,2009
Canada,Grade 12,Both sexes,397434,2010
Canada,Grade 12,Both sexes,397701,2011
Canada,Grade 12,Both sexes,396300,2012
Canada,Grade 12,Both sexes,385974,2013
Canada,Grade 12,Males,129000,1997
Canada,Grade 12,Males,131109,1998
Canada,Grade 12,Males,135579,1999
Canada,Grade 12,Males,135234,2000
Canada,Grade 12,Males,135699,2001
Canada,Grade 12,Males,159900,2002
Canada,Grade 12,Males,183021,2003
Canada,Grade 12,Males,191214,2004
Canada,Grade 12,Males,192681,2005
Canada,Grade 12,Males,196845,2006
Canada,Grade 12,Males,200544,2007
Canada,Grade 12,Males,201045,2008
Canada,Grade 12,Males,205512,2009
Canada,Grade 12,Males,207363,2010
Canada,Grade 12,Males,207744,2011
Canada,Grade 12,Males,206331,2012
Canada,Grade 12,Males,201645,2013
Canada,Grade 12,Females,109806,1997
Canada,Grade 12,Females,111219,1998
Canada,Grade 12,Females,116955,1999
Canada,Grade 12,Females,114513,2000
Canada,Grade 12,Females,113610,2001
Canada,Grade 12,Females,145224,2002
Canada,Grade 12,Females,166875,2003
Canada,Grade 12,Females,175047,2004
Canada,Grade 12,Females,177252,2005
Canada,Grade 12,Females,182232,2006
Canada,Grade 12,Females,185214,2007
Canada,Grade 12,Females,184977,2008
Canada,Grade 12,Females,188730,2009
Canada,Grade 12,Females,190074,2010
Canada,Grade 12,Females,189957,2011
Canada,Grade 12,Females,189966,2012
Canada,Grade 12,Females,184332,2013
Canada,Grade 13,Both sexes,147789,1997
Canada,Grade 13,Both sexes,148680,1998
Canada,Grade 13,Both sexes,148101,1999
Canada,Grade 13,Both sexes,149691,2000
Canada,Grade 13,Both sexes,154713,2001
Canada,Grade 13,Both sexes,94842,2002
Canada,Grade 13,Both sexes,15699,2003
Canada,Grade 13,Both sexes,243,2004
Canada,Grade 13,Both sexes,234,2005
Canada,Grade 13,Both sexes,3,2006
Canada,Grade 13,Both sexes,9,2007
Canada,Grade 13,Both sexes,27,2008
Canada,Grade 13,Both sexes,24,2009
Canada,Grade 13,Both sexes,24,2010
Canada,Grade 13,Both sexes,9,2011
Canada,Grade 13,Both sexes,0,2012
Canada,Grade 13,Both sexes,0,2013
Canada,Grade 13,Males,68469,1997
Canada,Grade 13,Males,68145,1998
Canada,Grade 13,Males,67515,1999
Canada,Grade 13,Males,68196,2000
Canada,Grade 13,Males,70164,2001
Canada,Grade 13,Males,44049,2002
Canada,Grade 13,Males,8382,2003
Canada,Grade 13,Males,129,2004
Canada,Grade 13,Males,126,2005
Canada,Grade 13,Males,3,2006
Canada,Grade 13,Males,6,2007
Canada,Grade 13,Males,18,2008
Canada,Grade 13,Males,15,2009
Canada,Grade 13,Males,12,2010
Canada,Grade 13,Males,3,2011
Canada,Grade 13,Males,0,2012
Canada,Grade 13,Males,0,2013
Canada,Grade 13,Females,79320,1997
Canada,Grade 13,Females,80532,1998
Canada,Grade 13,Females,80580,1999
Canada,Grade 13,Females,81495,2000
Canada,Grade 13,Females,84552,2001
Canada,Grade 13,Females,50793,2002
Canada,Grade 13,Females,7320,2003
Canada,Grade 13,Females,114,2004
Canada,Grade 13,Females,105,2005
Canada,Grade 13,Females,0,2006
Canada,Grade 13,Females,6,2007
Canada,Grade 13,Females,9,2008
Canada,Grade 13,Females,6,2009
Canada,Grade 13,Females,12,2010
Canada,Grade 13,Females,3,2011
Canada,Grade 13,Females,0,2012
Canada,Grade 13,Females,0,2013
Canada,Ungraded,Both sexes,70107,1997
Canada,Ungraded,Both sexes,65709,1998
Canada,Ungraded,Both sexes,63525,1999
Canada,Ungraded,Both sexes,22080,2000
Canada,Ungraded,Both sexes,20820,2001
Canada,Ungraded,Both sexes,20535,2002
Canada,Ungraded,Both sexes,19173,2003
Canada,Ungraded,Both sexes,17499,2004
Canada,Ungraded,Both sexes,16350,2005
Canada,Ungraded,Both sexes,5940,2006
Canada,Ungraded,Both sexes,5232,2007
Canada,Ungraded,Both sexes,5331,2008
Canada,Ungraded,Both sexes,5694,2009
Canada,Ungraded,Both sexes,5325,2010
Canada,Ungraded,Both sexes,4527,2011
Canada,Ungraded,Both sexes,3981,2012
Canada,Ungraded,Both sexes,3906,2013
Canada,Ungraded,Males,38331,1997
Canada,Ungraded,Males,38610,1998
Canada,Ungraded,Males,37929,1999
Canada,Ungraded,Males,10668,2000
Canada,Ungraded,Males,10584,2001
Canada,Ungraded,Males,10029,2002
Canada,Ungraded,Males,9564,2003
Canada,Ungraded,Males,8913,2004
Canada,Ungraded,Males,8421,2005
Canada,Ungraded,Males,3486,2006
Canada,Ungraded,Males,3144,2007
Canada,Ungraded,Males,3012,2008
Canada,Ungraded,Males,3243,2009
Canada,Ungraded,Males,3060,2010
Canada,Ungraded,Males,2511,2011
Canada,Ungraded,Males,2280,2012
Canada,Ungraded,Males,2274,2013
Canada,Ungraded,Females,31776,1997
Canada,Ungraded,Females,27102,1998
Canada,Ungraded,Females,25599,1999
Canada,Ungraded,Females,11415,2000
Canada,Ungraded,Females,10239,2001
Canada,Ungraded,Females,10506,2002
Canada,Ungraded,Females,9612,2003
Canada,Ungraded,Females,8583,2004
Canada,Ungraded,Females,7929,2005
Canada,Ungraded,Females,2451,2006
Canada,Ungraded,Females,2088,2007
Canada,Ungraded,Females,2316,2008
Canada,Ungraded,Females,2454,2009
Canada,Ungraded,Females,2265,2010
Canada,Ungraded,Females,2016,2011
Canada,Ungraded,Females,1701,2012
Canada,Ungraded,Females,1629,2013
Newfoundland and Labrador,Total grades,Both sexes,101766,1997
Newfoundland and Labrador,Total grades,Both sexes,97557,1998
Newfoundland and Labrador,Total grades,Both sexes,94119,1999
Newfoundland and Labrador,Total grades,Both sexes,90234,2000
Newfoundland and Labrador,Total grades,Both sexes,86970,2001
Newfoundland and Labrador,Total grades,Both sexes,84336,2002
Newfoundland and Labrador,Total grades,Both sexes,81510,2003
Newfoundland and Labrador,Total grades,Both sexes,79485,2004
Newfoundland and Labrador,Total grades,Both sexes,76806,2005
Newfoundland and Labrador,Total grades,Both sexes,74343,2006
Newfoundland and Labrador,Total grades,Both sexes,72111,2007
Newfoundland and Labrador,Total grades,Both sexes,70641,2008
Newfoundland and Labrador,Total grades,Both sexes,69666,2009
Newfoundland and Labrador,Total grades,Both sexes,68655,2010
Newfoundland and Labrador,Total grades,Both sexes,67830,2011
Newfoundland and Labrador,Total grades,Both sexes,67479,2012
Newfoundland and Labrador,Total grades,Both sexes,67293,2013
Newfoundland and Labrador,Total grades,Males,52191,1997
Newfoundland and Labrador,Total grades,Males,50127,1998
Newfoundland and Labrador,Total grades,Males,48345,1999
Newfoundland and Labrador,Total grades,Males,46401,2000
Newfoundland and Labrador,Total grades,Males,44829,2001
Newfoundland and Labrador,Total grades,Males,43458,2002
Newfoundland and Labrador,Total grades,Males,41979,2003
Newfoundland and Labrador,Total grades,Males,40821,2004
Newfoundland and Labrador,Total grades,Males,39444,2005
Newfoundland and Labrador,Total grades,Males,38208,2006
Newfoundland and Labrador,Total grades,Males,36939,2007
Newfoundland and Labrador,Total grades,Males,36138,2008
Newfoundland and Labrador,Total grades,Males,35676,2009
Newfoundland and Labrador,Total grades,Males,35088,2010
Newfoundland and Labrador,Total grades,Males,34710,2011
Newfoundland and Labrador,Total grades,Males,34557,2012
Newfoundland and Labrador,Total grades,Males,34509,2013
Newfoundland and Labrador,Total grades,Females,49575,1997
Newfoundland and Labrador,Total grades,Females,47430,1998
Newfoundland and Labrador,Total grades,Females,45774,1999
Newfoundland and Labrador,Total grades,Females,43830,2000
Newfoundland and Labrador,Total grades,Females,42144,2001
Newfoundland and Labrador,Total grades,Females,40881,2002
Newfoundland and Labrador,Total grades,Females,39531,2003
Newfoundland and Labrador,Total grades,Females,38661,2004
Newfoundland and Labrador,Total grades,Females,37362,2005
Newfoundland and Labrador,Total grades,Females,36135,2006
Newfoundland and Labrador,Total grades,Females,35169,2007
Newfoundland and Labrador,Total grades,Females,34503,2008
Newfoundland and Labrador,Total grades,Females,33990,2009
Newfoundland and Labrador,Total grades,Females,33567,2010
Newfoundland and Labrador,Total grades,Females,33120,2011
Newfoundland and Labrador,Total grades,Females,32922,2012
Newfoundland and Labrador,Total grades,Females,32784,2013
Newfoundland and Labrador,Kindergarten,Both sexes,6483,1997
Newfoundland and Labrador,Kindergarten,Both sexes,5859,1998
Newfoundland and Labrador,Kindergarten,Both sexes,5829,1999
Newfoundland and Labrador,Kindergarten,Both sexes,5475,2000
Newfoundland and Labrador,Kindergarten,Both sexes,5469,2001
Newfoundland and Labrador,Kindergarten,Both sexes,5259,2002
Newfoundland and Labrador,Kindergarten,Both sexes,5088,2003
Newfoundland and Labrador,Kindergarten,Both sexes,5160,2004
Newfoundland and Labrador,Kindergarten,Both sexes,4956,2005
Newfoundland and Labrador,Kindergarten,Both sexes,4800,2006
Newfoundland and Labrador,Kindergarten,Both sexes,4752,2007
Newfoundland and Labrador,Kindergarten,Both sexes,4770,2008
Newfoundland and Labrador,Kindergarten,Both sexes,4737,2009
Newfoundland and Labrador,Kindergarten,Both sexes,4734,2010
Newfoundland and Labrador,Kindergarten,Both sexes,4839,2011
Newfoundland and Labrador,Kindergarten,Both sexes,4905,2012
Newfoundland and Labrador,Kindergarten,Both sexes,5136,2013
Newfoundland and Labrador,Kindergarten,Males,3360,1997
Newfoundland and Labrador,Kindergarten,Males,3012,1998
Newfoundland and Labrador,Kindergarten,Males,3033,1999
Newfoundland and Labrador,Kindergarten,Males,2805,2000
Newfoundland and Labrador,Kindergarten,Males,2838,2001
Newfoundland and Labrador,Kindergarten,Males,2685,2002
Newfoundland and Labrador,Kindergarten,Males,2640,2003
Newfoundland and Labrador,Kindergarten,Males,2592,2004
Newfoundland and Labrador,Kindergarten,Males,2595,2005
Newfoundland and Labrador,Kindergarten,Males,2445,2006
Newfoundland and Labrador,Kindergarten,Males,2382,2007
Newfoundland and Labrador,Kindergarten,Males,2400,2008
Newfoundland and Labrador,Kindergarten,Males,2436,2009
Newfoundland and Labrador,Kindergarten,Males,2391,2010
Newfoundland and Labrador,Kindergarten,Males,2526,2011
Newfoundland and Labrador,Kindergarten,Males,2457,2012
Newfoundland and Labrador,Kindergarten,Males,2616,2013
Newfoundland and Labrador,Kindergarten,Females,3123,1997
Newfoundland and Labrador,Kindergarten,Females,2850,1998
Newfoundland and Labrador,Kindergarten,Females,2796,1999
Newfoundland and Labrador,Kindergarten,Females,2667,2000
Newfoundland and Labrador,Kindergarten,Females,2631,2001
Newfoundland and Labrador,Kindergarten,Females,2577,2002
Newfoundland and Labrador,Kindergarten,Females,2448,2003
Newfoundland and Labrador,Kindergarten,Females,2568,2004
Newfoundland and Labrador,Kindergarten,Females,2361,2005
Newfoundland and Labrador,Kindergarten,Females,2355,2006
Newfoundland and Labrador,Kindergarten,Females,2373,2007
Newfoundland and Labrador,Kindergarten,Females,2373,2008
Newfoundland and Labrador,Kindergarten,Females,2298,2009
Newfoundland and Labrador,Kindergarten,Females,2343,2010
Newfoundland and Labrador,Kindergarten,Females,2310,2011
Newfoundland and Labrador,Kindergarten,Females,2445,2012
Newfoundland and Labrador,Kindergarten,Females,2520,2013
Newfoundland and Labrador,Grade 1,Both sexes,6729,1997
Newfoundland and Labrador,Grade 1,Both sexes,6495,1998
Newfoundland and Labrador,Grade 1,Both sexes,5916,1999
Newfoundland and Labrador,Grade 1,Both sexes,5769,2000
Newfoundland and Labrador,Grade 1,Both sexes,5466,2001
Newfoundland and Labrador,Grade 1,Both sexes,5508,2002
Newfoundland and Labrador,Grade 1,Both sexes,5310,2003
Newfoundland and Labrador,Grade 1,Both sexes,5130,2004
Newfoundland and Labrador,Grade 1,Both sexes,5163,2005
Newfoundland and Labrador,Grade 1,Both sexes,4941,2006
Newfoundland and Labrador,Grade 1,Both sexes,4785,2007
Newfoundland and Labrador,Grade 1,Both sexes,4818,2008
Newfoundland and Labrador,Grade 1,Both sexes,4863,2009
Newfoundland and Labrador,Grade 1,Both sexes,4788,2010
Newfoundland and Labrador,Grade 1,Both sexes,4749,2011
Newfoundland and Labrador,Grade 1,Both sexes,4902,2012
Newfoundland and Labrador,Grade 1,Both sexes,4977,2013
Newfoundland and Labrador,Grade 1,Males,3501,1997
Newfoundland and Labrador,Grade 1,Males,3405,1998
Newfoundland and Labrador,Grade 1,Males,3015,1999
Newfoundland and Labrador,Grade 1,Males,3012,2000
Newfoundland and Labrador,Grade 1,Males,2790,2001
Newfoundland and Labrador,Grade 1,Males,2862,2002
Newfoundland and Labrador,Grade 1,Males,2739,2003
Newfoundland and Labrador,Grade 1,Males,2658,2004
Newfoundland and Labrador,Grade 1,Males,2583,2005
Newfoundland and Labrador,Grade 1,Males,2598,2006
Newfoundland and Labrador,Grade 1,Males,2421,2007
Newfoundland and Labrador,Grade 1,Males,2409,2008
Newfoundland and Labrador,Grade 1,Males,2442,2009
Newfoundland and Labrador,Grade 1,Males,2469,2010
Newfoundland and Labrador,Grade 1,Males,2421,2011
Newfoundland and Labrador,Grade 1,Males,2571,2012
Newfoundland and Labrador,Grade 1,Males,2514,2013
Newfoundland and Labrador,Grade 1,Females,3228,1997
Newfoundland and Labrador,Grade 1,Females,3093,1998
Newfoundland and Labrador,Grade 1,Females,2904,1999
Newfoundland and Labrador,Grade 1,Females,2760,2000
Newfoundland and Labrador,Grade 1,Females,2676,2001
Newfoundland and Labrador,Grade 1,Females,2649,2002
Newfoundland and Labrador,Grade 1,Females,2571,2003
Newfoundland and Labrador,Grade 1,Females,2472,2004
Newfoundland and Labrador,Grade 1,Females,2580,2005
Newfoundland and Labrador,Grade 1,Females,2343,2006
Newfoundland and Labrador,Grade 1,Females,2364,2007
Newfoundland and Labrador,Grade 1,Females,2409,2008
Newfoundland and Labrador,Grade 1,Females,2421,2009
Newfoundland and Labrador,Grade 1,Females,2322,2010
Newfoundland and Labrador,Grade 1,Females,2328,2011
Newfoundland and Labrador,Grade 1,Females,2331,2012
Newfoundland and Labrador,Grade 1,Females,2463,2013
Newfoundland and Labrador,Grade 2,Both sexes,7263,1997
Newfoundland and Labrador,Grade 2,Both sexes,6573,1998
Newfoundland and Labrador,Grade 2,Both sexes,6405,1999
Newfoundland and Labrador,Grade 2,Both sexes,5814,2000
Newfoundland and Labrador,Grade 2,Both sexes,5703,2001
Newfoundland and Labrador,Grade 2,Both sexes,5454,2002
Newfoundland and Labrador,Grade 2,Both sexes,5463,2003
Newfoundland and Labrador,Grade 2,Both sexes,5310,2004
Newfoundland and Labrador,Grade 2,Both sexes,5091,2005
Newfoundland and Labrador,Grade 2,Both sexes,5091,2006
Newfoundland and Labrador,Grade 2,Both sexes,4953,2007
Newfoundland and Labrador,Grade 2,Both sexes,4839,2008
Newfoundland and Labrador,Grade 2,Both sexes,4863,2009
Newfoundland and Labrador,Grade 2,Both sexes,4866,2010
Newfoundland and Labrador,Grade 2,Both sexes,4818,2011
Newfoundland and Labrador,Grade 2,Both sexes,4827,2012
Newfoundland and Labrador,Grade 2,Both sexes,4920,2013
Newfoundland and Labrador,Grade 2,Males,3657,1997
Newfoundland and Labrador,Grade 2,Males,3420,1998
Newfoundland and Labrador,Grade 2,Males,3348,1999
Newfoundland and Labrador,Grade 2,Males,2979,2000
Newfoundland and Labrador,Grade 2,Males,2979,2001
Newfoundland and Labrador,Grade 2,Males,2766,2002
Newfoundland and Labrador,Grade 2,Males,2862,2003
Newfoundland and Labrador,Grade 2,Males,2724,2004
Newfoundland and Labrador,Grade 2,Males,2622,2005
Newfoundland and Labrador,Grade 2,Males,2547,2006
Newfoundland and Labrador,Grade 2,Males,2613,2007
Newfoundland and Labrador,Grade 2,Males,2475,2008
Newfoundland and Labrador,Grade 2,Males,2427,2009
Newfoundland and Labrador,Grade 2,Males,2454,2010
Newfoundland and Labrador,Grade 2,Males,2487,2011
Newfoundland and Labrador,Grade 2,Males,2460,2012
Newfoundland and Labrador,Grade 2,Males,2589,2013
Newfoundland and Labrador,Grade 2,Females,3606,1997
Newfoundland and Labrador,Grade 2,Females,3156,1998
Newfoundland and Labrador,Grade 2,Females,3057,1999
Newfoundland and Labrador,Grade 2,Females,2832,2000
Newfoundland and Labrador,Grade 2,Females,2724,2001
Newfoundland and Labrador,Grade 2,Females,2685,2002
Newfoundland and Labrador,Grade 2,Females,2601,2003
Newfoundland and Labrador,Grade 2,Females,2586,2004
Newfoundland and Labrador,Grade 2,Females,2466,2005
Newfoundland and Labrador,Grade 2,Females,2544,2006
Newfoundland and Labrador,Grade 2,Females,2340,2007
Newfoundland and Labrador,Grade 2,Females,2364,2008
Newfoundland and Labrador,Grade 2,Females,2439,2009
Newfoundland and Labrador,Grade 2,Females,2412,2010
Newfoundland and Labrador,Grade 2,Females,2334,2011
Newfoundland and Labrador,Grade 2,Females,2367,2012
Newfoundland and Labrador,Grade 2,Females,2331,2013
Newfoundland and Labrador,Grade 3,Both sexes,7146,1997
Newfoundland and Labrador,Grade 3,Both sexes,7119,1998
Newfoundland and Labrador,Grade 3,Both sexes,6597,1999
Newfoundland and Labrador,Grade 3,Both sexes,6291,2000
Newfoundland and Labrador,Grade 3,Both sexes,5763,2001
Newfoundland and Labrador,Grade 3,Both sexes,5712,2002
Newfoundland and Labrador,Grade 3,Both sexes,5433,2003
Newfoundland and Labrador,Grade 3,Both sexes,5442,2004
Newfoundland and Labrador,Grade 3,Both sexes,5262,2005
Newfoundland and Labrador,Grade 3,Both sexes,5061,2006
Newfoundland and Labrador,Grade 3,Both sexes,5106,2007
Newfoundland and Labrador,Grade 3,Both sexes,5028,2008
Newfoundland and Labrador,Grade 3,Both sexes,4935,2009
Newfoundland and Labrador,Grade 3,Both sexes,4905,2010
Newfoundland and Labrador,Grade 3,Both sexes,4896,2011
Newfoundland and Labrador,Grade 3,Both sexes,4854,2012
Newfoundland and Labrador,Grade 3,Both sexes,4866,2013
Newfoundland and Labrador,Grade 3,Males,3648,1997
Newfoundland and Labrador,Grade 3,Males,3594,1998
Newfoundland and Labrador,Grade 3,Males,3414,1999
Newfoundland and Labrador,Grade 3,Males,3285,2000
Newfoundland and Labrador,Grade 3,Males,2958,2001
Newfoundland and Labrador,Grade 3,Males,2985,2002
Newfoundland and Labrador,Grade 3,Males,2766,2003
Newfoundland and Labrador,Grade 3,Males,2844,2004
Newfoundland and Labrador,Grade 3,Males,2679,2005
Newfoundland and Labrador,Grade 3,Males,2610,2006
Newfoundland and Labrador,Grade 3,Males,2553,2007
Newfoundland and Labrador,Grade 3,Males,2637,2008
Newfoundland and Labrador,Grade 3,Males,2532,2009
Newfoundland and Labrador,Grade 3,Males,2445,2010
Newfoundland and Labrador,Grade 3,Males,2463,2011
Newfoundland and Labrador,Grade 3,Males,2520,2012
Newfoundland and Labrador,Grade 3,Males,2478,2013
